Candidate_ID,Gender,Age,Education_Level,Experience_Years,Skill_Score,Aptitude_Test_Score,Technical_Test_Score,Communication_Score,Certifications_Count,Previous_Companies,Interview_Score,Location,Job_Role_Applied,Expected_Salary,Hiring_Decision
71638,Male,49,Bachelors,17,81,95,93,16,2.0,4,37,Urban,Software Engineer,142102,1
71639,Male,54,Masters,11,66,35,13,85,1.0,3,59,Rural,HR Executive,138371,0
71640,Female,50,PhD,19,75,32,76,75,9.0,6,80,Urban,HR Executive,85033,1
71641,Female,23,Masters,9,1,89,57,31,8.0,2,56,Urban,Data Analyst,118334,0
71642,Male,46,High School,1,74,81,57,23,4.0,7,40,Rural,ML Engineer,108188,1
71643,Male,50,Bachelors,18,80,1,5,33,7.0,7,72,Urban,Data Analyst,92753,0
71644,Male,45,High School,12,69,62,94,83,7.0,6,16,Rural,Data Analyst,24876,1
71645,Male,24,Diploma,4,13,76,68,33,1.0,3,94,Urban,ML Engineer,122879,1
71646,Male,47,Bachelors,10,23,98,69,23,3.0,7,87,Urban,Software Engineer,90180,1
71647,Female,26,Bachelors,17,30,57,45,55,2.0,4,4,Urban,Software Engineer,124322,0
71648,Male,38,PhD,4,62,66,93,32,8.0,1,20,Urban,Data Analyst,53820,1
71649,Male,48,High School,7,18,98,95,58,5.0,1,98,Semi-Urban,HR Executive,113302,1
71650,Male,31,High School,18,74,52,80,89,7.0,6,99,Semi-Urban,ML Engineer,53230,1
71651,Female,36,Bachelors,5,84,86,32,14,2.0,0,77,Rural,HR Executive,23190,1
71652,Female,56,Masters,8,4,59,45,68,2.0,5,69,Urban,Manager,122686,0
71653,Other,51,PhD,16,58,41,31,12,7.0,1,63,Semi-Urban,ML Engineer,146793,0
71654,Male,43,Bachelors,2,99,44,41,71,2.0,5,83,Urban,Software Engineer,65613,1
71655,Male,36,High School,7,41,55,25,14,1.0,1,4,Semi-Urban,Software Engineer,55865,0
71656,Male,49,High School,8,52,48,43,63,2.0,2,32,Urban,Manager,62663,0
71657,Male,58,Diploma,18,70,56,96,76,3.0,4,94,Rural,Manager,103490,1
71658,Female,30,Masters,15,58,87,5,68,3.0,6,4,Urban,ML Engineer,54981,0
71659,Male,26,High School,2,58,44,57,51,2.0,4,80,Urban,ML Engineer,47955,1
71660,Female,59,Diploma,11,82,80,95,12,7.0,1,56,Semi-Urban,Data Analyst,110901,1
71661,Male,42,Masters,13,79,10,70,43,6.0,2,12,Urban,Data Analyst,128928,0
71662,Female,23,Bachelors,2,50,62,58,77,6.0,1,66,Urban,HR Executive,58123,0
71663,Female,54,Bachelors,9,33,45,70,50,3.0,4,80,Rural,HR Executive,65175,0
71664,Female,36,Masters,13,28,11,47,91,4.0,4,70,Semi-Urban,Software Engineer,49888,0
71665,Male,43,Bachelors,9,73,26,48,52,2.0,4,85,Rural,HR Executive,78182,0
71666,Male,41,Bachelors,12,7,72,59,93,8.0,5,79,Rural,Software Engineer,48977,0
71667,Female,53,Diploma,5,16,79,65,2,3.0,0,18,Rural,Software Engineer,69914,0
71668,Male,52,Masters,8,24,38,72,96,5.0,0,62,Semi-Urban,ML Engineer,104632,0
71669,Male,57,Masters,13,29,67,73,95,8.0,3,84,Rural,HR Executive,75930,1
71670,Female,34,Bachelors,18,75,6,51,37,8.0,0,97,Urban,Manager,133714,0
71671,Male,51,Masters,18,32,39,32,72,2.0,1,76,Urban,Software Engineer,42531,0
71672,Male,54,Bachelors,1,3,5,88,32,8.0,1,68,Urban,Software Engineer,55486,0
71673,Female,40,Bachelors,18,37,78,84,14,8.0,3,52,Urban,Data Analyst,24341,1
71674,Male,59,Diploma,4,4,49,6,81,0.0,5,58,Urban,ML Engineer,71060,0
71675,Male,52,Diploma,4,40,10,52,84,5.0,5,87,Urban,ML Engineer,143246,0
71676,Male,41,High School,10,31,84,26,67,0.0,4,59,Urban,Manager,32328,0
71677,Female,27,Masters,4,93,11,34,65,0.0,7,63,Urban,Software Engineer,81900,0
71678,Male,43,Bachelors,13,34,81,41,22,2.0,2,25,Semi-Urban,Software Engineer,110101,0
71679,Male,59,Bachelors,10,15,83,68,81,4.0,4,86,Urban,ML Engineer,31072,1
71680,Male,26,Bachelors,6,35,15,58,86,0.0,1,69,Urban,HR Executive,72321,0
71681,Male,48,Masters,9,67,83,0,12,7.0,0,22,Rural,ML Engineer,29407,0
71682,Male,49,Diploma,18,19,67,81,85,0.0,5,16,Urban,ML Engineer,48210,0
71683,Male,52,Masters,14,14,30,74,4,5.0,1,23,Semi-Urban,HR Executive,105755,0
71684,Male,27,Bachelors,13,54,42,79,96,3.0,0,81,Semi-Urban,Manager,34859,1
71685,Female,58,High School,14,43,37,76,42,4.0,4,62,Rural,ML Engineer,143380,0
71686,Male,45,High School,16,69,18,56,13,9.0,6,67,Rural,ML Engineer,41563,0
71687,Male,37,Bachelors,12,3,75,3,93,1.0,4,0,Urban,Manager,99706,0
71688,Male,38,High School,18,21,53,94,15,2.0,7,34,Semi-Urban,HR Executive,149843,0
71689,Male,39,Bachelors,18,94,59,16,6,7.0,0,70,Urban,HR Executive,103811,1
71690,Other,58,Bachelors,18,11,53,79,29,5.0,1,32,Urban,ML Engineer,69267,0
71691,Other,32,Masters,19,32,45,47,46,5.0,4,54,Semi-Urban,Data Analyst,107127,0
71692,Female,26,Bachelors,6,42,39,56,41,5.0,3,4,Urban,Data Analyst,55828,0
71693,Male,57,Bachelors,2,51,28,55,75,8.0,2,58,Urban,ML Engineer,87009,0
71694,Female,57,Bachelors,0,73,66,68,64,0.0,0,16,Rural,Software Engineer,70881,0
71695,Female,49,Bachelors,18,23,30,35,5,0.0,3,51,Urban,HR Executive,100259,0
71696,Male,21,High School,6,34,81,35,45,4.0,7,39,Rural,HR Executive,53477,0
71697,Male,54,Masters,15,49,17,31,72,8.0,6,76,Semi-Urban,Manager,87919,0
71698,Other,23,Diploma,11,68,47,59,52,5.0,3,96,Rural,Manager,44303,1
71699,Male,31,Masters,12,50,50,30,64,9.0,0,86,Urban,Data Analyst,91909,0
71700,Female,31,Diploma,13,49,29,45,51,0.0,4,2,Urban,HR Executive,51732,0
71701,Female,46,Masters,14,44,83,24,62,5.0,4,36,Urban,Data Analyst,36751,0
71702,Male,26,Masters,9,51,44,29,28,0.0,1,4,Rural,Manager,104457,0
71703,Male,41,Diploma,3,74,24,60,89,2.0,2,38,Semi-Urban,ML Engineer,95013,0
71704,Male,47,Masters,3,20,64,18,99,0.0,6,37,Semi-Urban,ML Engineer,149767,0
71705,Male,26,High School,0,92,55,79,26,1.0,3,67,Semi-Urban,ML Engineer,45942,1
71706,Male,51,Bachelors,10,87,86,53,6,2.0,1,92,Urban,HR Executive,134753,1
71707,Female,30,Bachelors,0,64,1,44,39,9.0,5,96,Semi-Urban,ML Engineer,87695,0
71708,Female,58,Masters,7,92,68,98,10,6.0,2,64,Urban,Software Engineer,100748,1
71709,Other,46,High School,10,63,67,90,37,5.0,3,21,Rural,ML Engineer,101708,1
71710,Male,28,PhD,8,61,51,60,74,6.0,5,83,Semi-Urban,HR Executive,76807,1
71711,Male,47,Bachelors,13,56,99,49,9,0.0,4,49,Urban,HR Executive,61561,1
71712,Male,35,Bachelors,7,4,20,27,97,2.0,0,64,Urban,ML Engineer,141007,0
71713,Male,39,Diploma,1,43,61,65,33,0.0,1,61,Semi-Urban,Data Analyst,117968,0
71714,Male,44,Bachelors,18,65,96,65,66,3.0,6,33,Semi-Urban,Software Engineer,81054,1
71715,Male,45,Bachelors,6,57,6,63,21,1.0,5,20,Urban,Manager,101370,0
71716,Female,54,Bachelors,17,90,45,33,7,0.0,4,16,Rural,Data Analyst,86236,0
71717,Male,24,Bachelors,12,87,33,43,24,0.0,4,36,Urban,Data Analyst,36127,0
71718,Female,25,Bachelors,12,37,85,20,73,2.0,6,68,Rural,HR Executive,26307,0
71719,Female,45,Masters,2,65,8,24,40,5.0,4,76,Urban,Manager,49436,0
71720,Male,50,High School,10,34,0,43,20,7.0,5,21,Urban,ML Engineer,94233,0
71721,Female,30,Diploma,9,95,46,39,18,5.0,1,66,Urban,ML Engineer,101598,1
71722,Male,36,Diploma,6,17,49,97,33,6.0,0,40,Urban,Manager,54813,0
71723,Female,25,High School,3,39,92,17,90,0.0,5,31,Rural,ML Engineer,125331,0
71724,Female,41,Diploma,6,6,68,26,13,2.0,6,3,Urban,Data Analyst,128920,0
71725,Male,21,Bachelors,0,89,51,53,91,2.0,4,37,Urban,ML Engineer,134759,0
71726,Female,33,Diploma,14,35,59,38,25,2.0,5,93,Urban,Data Analyst,96829,0
71727,Male,48,Masters,8,2,66,94,25,6.0,5,10,Semi-Urban,Manager,119169,0
71728,Other,56,Bachelors,13,66,59,0,15,1.0,3,24,Urban,Manager,101270,0
71729,Male,30,Bachelors,0,42,75,86,38,1.0,1,31,Semi-Urban,ML Engineer,32501,0
71730,Male,53,Diploma,3,79,6,45,27,4.0,6,78,Urban,HR Executive,85788,0
71731,Male,35,Masters,6,42,45,71,3,2.0,3,85,Urban,ML Engineer,32530,1
71732,Female,53,Diploma,19,89,8,51,72,7.0,4,78,Urban,ML Engineer,100252,0
71733,Male,52,Diploma,18,69,89,33,62,6.0,5,5,Rural,Manager,41406,0
71734,Other,35,Masters,15,4,24,68,35,0.0,0,42,Rural,Software Engineer,55872,0
71735,Female,30,Bachelors,0,2,49,3,69,3.0,5,86,Semi-Urban,Software Engineer,123671,0
71736,Male,37,High School,18,65,13,56,67,1.0,4,32,Urban,Software Engineer,53520,0
71737,Female,49,PhD,17,3,78,77,2,7.0,1,59,Rural,HR Executive,124909,0
71738,Male,48,Masters,15,94,62,95,26,3.0,5,99,Urban,HR Executive,133754,1
71739,Male,55,PhD,17,4,29,54,36,7.0,3,3,Urban,Manager,33714,0
71740,Male,33,Diploma,5,90,96,20,94,8.0,1,14,Urban,ML Engineer,142320,0
71741,Male,32,Bachelors,8,48,43,10,40,5.0,3,85,Urban,ML Engineer,145498,0
71742,Male,28,Diploma,16,80,24,80,77,1.0,0,21,Rural,ML Engineer,27300,0
71743,Male,31,Bachelors,14,36,32,30,59,1.0,2,15,Semi-Urban,HR Executive,42188,0
71744,Male,22,Bachelors,10,80,26,71,68,2.0,5,58,Semi-Urban,Data Analyst,101515,1
71745,Male,45,Diploma,12,99,25,77,79,5.0,1,50,Rural,HR Executive,26442,1
71746,Male,37,Bachelors,18,96,13,55,32,8.0,7,24,Urban,HR Executive,129924,0
71747,Female,36,Bachelors,3,13,11,94,59,1.0,1,50,Urban,ML Engineer,107672,0
71748,Male,51,Bachelors,15,6,94,75,76,8.0,3,58,Urban,ML Engineer,28832,0
71749,Female,56,Masters,15,46,60,74,81,2.0,2,43,Urban,HR Executive,27584,0
71750,Male,42,Diploma,14,25,54,35,90,2.0,2,53,Urban,HR Executive,26946,0
71751,Female,48,Bachelors,13,3,30,79,10,5.0,5,53,Semi-Urban,HR Executive,104106,0
71752,Male,38,Bachelors,6,48,12,8,80,4.0,7,71,Semi-Urban,HR Executive,77949,0
71753,Female,36,PhD,7,25,65,82,46,1.0,7,79,Semi-Urban,HR Executive,86230,1
71754,Male,35,High School,14,92,52,72,81,9.0,2,13,Urban,ML Engineer,41630,0
71755,Male,56,High School,19,40,81,80,34,5.0,6,46,Urban,Software Engineer,79850,1
71756,Female,26,High School,4,56,3,40,86,4.0,7,92,Urban,Software Engineer,121398,0
71757,Male,57,Bachelors,17,28,55,98,59,1.0,2,5,Rural,Manager,74485,0
71758,Male,36,Bachelors,0,71,30,2,43,2.0,1,72,Rural,Software Engineer,91215,0
71759,Other,36,Bachelors,5,40,8,17,9,6.0,2,91,Urban,Manager,80366,0
71760,Male,44,Diploma,10,36,48,78,33,7.0,0,66,Urban,Manager,108717,0
71761,Male,48,Masters,18,72,79,35,31,8.0,5,13,Urban,HR Executive,148349,0
71762,Male,59,PhD,13,60,67,10,13,5.0,2,3,Semi-Urban,Software Engineer,68414,0
71763,Male,51,Bachelors,19,84,77,45,10,4.0,4,16,Rural,Data Analyst,89224,0
71764,Female,22,Bachelors,9,30,50,80,72,0.0,7,94,Semi-Urban,Manager,49370,1
71765,Other,38,Bachelors,15,99,17,74,50,8.0,5,15,Rural,Manager,70216,0
71766,Male,38,Bachelors,2,35,70,92,0,5.0,1,38,Urban,ML Engineer,53667,1
71767,Female,22,Bachelors,3,52,37,35,26,0.0,3,28,Urban,HR Executive,55438,0
71768,Male,55,Masters,5,75,1,63,92,1.0,2,61,Urban,ML Engineer,126032,0
71769,Female,36,Bachelors,7,11,97,40,63,9.0,2,43,Semi-Urban,HR Executive,56806,0
71770,Male,57,Bachelors,1,3,39,26,58,7.0,5,51,Urban,HR Executive,144739,0
71771,Male,47,Bachelors,10,76,37,28,99,6.0,1,61,Semi-Urban,ML Engineer,96722,0
71772,Male,43,Masters,18,50,35,37,48,7.0,1,79,Rural,HR Executive,41897,0
71773,Male,36,High School,3,21,74,73,10,2.0,2,97,Urban,ML Engineer,27568,1
71774,Male,46,Masters,9,9,48,81,36,6.0,2,33,Rural,ML Engineer,26358,0
71775,Other,40,Bachelors,1,13,40,62,78,8.0,1,4,Urban,Manager,117868,0
71776,Male,56,Diploma,13,5,5,73,96,6.0,2,7,Rural,ML Engineer,33994,0
71777,Male,33,Bachelors,14,68,10,2,83,3.0,3,62,Rural,Software Engineer,109739,0
71778,Other,48,High School,1,70,81,20,28,5.0,0,37,Semi-Urban,Manager,144468,0
71779,Male,43,Diploma,11,80,95,87,99,9.0,4,49,Urban,Manager,127273,1
71780,Female,59,Diploma,5,87,45,21,29,9.0,6,25,Urban,HR Executive,51479,0
71781,Male,49,Diploma,3,1,80,89,47,5.0,6,56,Urban,Data Analyst,108915,0
71782,Female,23,High School,1,16,68,32,37,3.0,6,93,Urban,Software Engineer,100522,0
71783,Male,44,PhD,12,64,76,3,64,4.0,4,14,Semi-Urban,Data Analyst,29067,0
71784,Female,37,Bachelors,19,2,98,50,0,0.0,5,18,Rural,HR Executive,84988,0
71785,Female,22,Masters,4,88,91,30,36,1.0,3,84,Semi-Urban,Data Analyst,136529,1
71786,Male,46,Bachelors,16,92,9,20,28,8.0,5,1,Urban,HR Executive,89544,0
71787,Female,56,Masters,5,48,65,40,29,4.0,7,15,Urban,Software Engineer,31051,0
71788,Male,52,Masters,13,57,0,50,88,2.0,6,68,Urban,Data Analyst,25285,0
71789,Male,49,Masters,12,78,1,80,26,8.0,5,60,Rural,HR Executive,135701,0
71790,Male,26,PhD,19,38,55,15,10,5.0,5,71,Semi-Urban,Software Engineer,24438,0
71791,Male,53,High School,11,50,69,61,68,2.0,0,62,Urban,ML Engineer,134127,1
71792,Female,38,Masters,10,10,41,75,53,3.0,3,86,Urban,Data Analyst,31446,0
71793,Female,46,Diploma,3,57,0,44,38,5.0,3,29,Urban,ML Engineer,23860,0
71794,Male,33,Masters,8,99,18,26,12,3.0,0,2,Urban,HR Executive,33834,0
71795,Male,40,High School,19,71,66,37,17,0.0,7,50,Rural,HR Executive,100704,0
71796,Male,30,Bachelors,9,19,51,20,76,8.0,6,16,Rural,HR Executive,126226,0
71797,Male,30,Masters,0,57,64,97,30,9.0,3,24,Semi-Urban,Manager,136460,1
71798,Male,40,PhD,3,9,96,29,4,9.0,6,44,Urban,Manager,105356,0
71799,Male,34,Bachelors,13,18,16,84,80,4.0,0,69,Urban,Data Analyst,79739,0
71800,Male,53,Diploma,4,25,72,13,56,4.0,5,60,Urban,HR Executive,46208,0
71801,Female,22,Masters,14,57,65,25,56,3.0,7,1,Urban,HR Executive,117145,0
71802,Female,40,Masters,17,1,4,45,36,8.0,6,24,Urban,Data Analyst,89678,0
71803,Male,38,Bachelors,1,44,96,91,88,4.0,1,19,Rural,ML Engineer,47780,1
71804,Female,36,Bachelors,8,56,86,63,6,5.0,4,67,Urban,Software Engineer,108288,1
71805,Male,58,Masters,3,43,36,0,28,5.0,5,0,Urban,Data Analyst,140367,0
71806,Male,58,Bachelors,4,9,45,1,54,9.0,1,79,Semi-Urban,Manager,66444,0
71807,Male,40,Masters,3,42,40,51,80,1.0,0,28,Urban,HR Executive,123195,0
71808,Female,37,Diploma,7,24,30,19,54,6.0,0,59,Urban,Manager,48867,0
71809,Male,44,High School,5,88,13,4,31,3.0,1,78,Urban,Software Engineer,41617,0
71810,Male,59,Diploma,16,18,28,28,75,4.0,1,18,Urban,Data Analyst,95647,0
71811,Male,57,Bachelors,17,32,86,9,84,9.0,6,30,Rural,Software Engineer,105286,0
71812,Male,59,Bachelors,1,49,76,95,79,4.0,0,70,Urban,Manager,43735,1
71813,Female,53,Masters,18,44,76,29,57,7.0,6,40,Semi-Urban,ML Engineer,88954,0
71814,Male,51,Diploma,5,16,3,72,92,3.0,4,30,Semi-Urban,ML Engineer,35999,0
71815,Female,59,Masters,15,42,32,81,78,9.0,6,47,Semi-Urban,ML Engineer,47568,0
71816,Female,56,Bachelors,14,93,16,88,58,0.0,5,56,Urban,Software Engineer,118301,1
71817,Male,22,Bachelors,16,5,14,29,67,9.0,4,17,Rural,ML Engineer,53047,0
71818,Female,40,Bachelors,17,20,74,61,28,3.0,7,13,Rural,Software Engineer,79790,0
71819,Male,57,Masters,7,58,82,40,59,3.0,7,66,Urban,Software Engineer,68871,1
71820,Female,46,Masters,4,76,45,53,98,5.0,2,91,Rural,HR Executive,71591,1
71821,Male,57,Bachelors,0,99,16,67,19,6.0,1,90,Urban,Data Analyst,86929,1
71822,Male,42,Bachelors,8,72,81,95,29,6.0,2,43,Urban,ML Engineer,143837,1
71823,Male,35,Masters,6,1,54,77,69,4.0,5,49,Urban,Software Engineer,60332,0
71824,Female,46,Diploma,10,2,87,42,79,4.0,6,29,Semi-Urban,Data Analyst,64832,0
71825,Male,59,Bachelors,19,58,45,22,98,5.0,6,48,Rural,HR Executive,143498,0
71826,Female,44,Bachelors,4,33,43,86,15,7.0,7,67,Semi-Urban,Manager,144778,0
71827,Male,27,Bachelors,16,77,61,8,24,1.0,1,33,Urban,Manager,47430,0
71828,Male,55,High School,6,76,35,26,74,9.0,4,46,Urban,Manager,91357,0
71829,Male,56,Bachelors,10,80,39,35,62,4.0,6,78,Urban,Software Engineer,44552,0
71830,Female,23,Diploma,13,0,66,47,10,7.0,7,67,Rural,HR Executive,139320,0
71831,Female,22,Bachelors,7,20,32,96,74,2.0,2,41,Rural,Manager,34236,0
71832,Female,32,Bachelors,14,53,94,77,47,5.0,7,33,Urban,ML Engineer,30286,1
71833,Male,49,Masters,1,26,56,15,27,8.0,0,61,Urban,Data Analyst,54373,0
71834,Male,30,High School,14,34,4,78,19,7.0,1,24,Semi-Urban,Data Analyst,114799,0
71835,Female,31,Masters,0,50,91,72,32,6.0,6,89,Urban,Software Engineer,129304,1
71836,Female,39,Masters,11,19,74,1,99,0.0,4,38,Urban,HR Executive,111843,0
71837,Male,49,Diploma,4,23,61,82,77,9.0,6,59,Urban,Manager,142941,0
71838,Female,57,Diploma,8,38,49,52,98,6.0,0,51,Rural,Manager,21568,0
71839,Male,59,Masters,19,52,51,83,69,8.0,6,23,Urban,Manager,134384,0
71840,Female,55,Masters,14,42,29,55,96,8.0,6,51,Semi-Urban,Manager,106095,0
71841,Male,32,Diploma,2,65,98,14,5,9.0,7,90,Urban,Software Engineer,108934,1
71842,Male,59,High School,9,46,19,33,15,7.0,0,34,Rural,Software Engineer,65412,0
71843,Male,54,PhD,16,65,78,71,53,1.0,4,79,Urban,Manager,109736,1
71844,Other,36,Bachelors,5,28,21,99,66,9.0,7,98,Semi-Urban,Software Engineer,29517,1
71845,Male,45,Masters,13,43,22,30,84,3.0,2,32,Semi-Urban,HR Executive,89896,0
71846,Other,36,PhD,10,86,46,83,36,1.0,5,41,Rural,HR Executive,39586,1
71847,Male,58,Bachelors,7,10,13,75,57,4.0,5,58,Urban,Data Analyst,81757,0
71848,Female,26,Bachelors,7,48,91,8,13,6.0,3,98,Urban,Data Analyst,43786,1
71849,Female,48,Bachelors,12,27,96,51,13,0.0,5,42,Urban,Manager,65953,0
71850,Female,31,Bachelors,15,36,29,70,87,1.0,5,17,Urban,ML Engineer,32293,0
71851,Female,22,Diploma,2,17,57,3,51,6.0,2,13,Urban,HR Executive,136786,0
71852,Female,23,Masters,6,83,28,86,52,8.0,6,27,Urban,Software Engineer,90333,0
71853,Female,31,Bachelors,11,61,79,63,12,1.0,0,26,Urban,HR Executive,69747,0
71854,Other,47,Bachelors,14,0,76,44,24,0.0,5,91,Semi-Urban,Software Engineer,48759,0
71855,Male,41,Bachelors,1,82,53,2,48,4.0,4,63,Rural,HR Executive,72378,0
71856,Male,53,Masters,6,35,3,88,38,5.0,1,52,Urban,ML Engineer,96878,0
71857,Female,34,Bachelors,14,70,13,87,8,8.0,4,18,Urban,ML Engineer,85764,0
71858,Male,38,Bachelors,13,6,17,32,26,4.0,6,17,Urban,Manager,116459,0
71859,Female,59,Diploma,18,90,69,93,88,1.0,3,27,Urban,Manager,32525,1
71860,Male,45,High School,11,25,88,7,99,9.0,0,71,Urban,Data Analyst,28602,0
71861,Male,59,Diploma,19,23,77,48,44,6.0,0,8,Urban,Software Engineer,141257,0
71862,Female,36,Diploma,14,50,2,5,11,5.0,7,33,Urban,ML Engineer,29811,0
71863,Male,56,High School,6,40,43,70,84,4.0,4,50,Urban,Manager,32526,0
71864,Male,52,Masters,12,65,66,1,81,4.0,1,39,Urban,Data Analyst,128065,0
71865,Male,57,Masters,10,73,82,3,68,1.0,0,53,Rural,HR Executive,96639,0
71866,Male,21,Diploma,11,69,83,69,24,0.0,5,25,Semi-Urban,HR Executive,25348,1
71867,Female,24,Masters,15,91,58,28,60,5.0,4,4,Urban,Data Analyst,72030,0
71868,Female,50,High School,1,18,73,47,11,5.0,7,57,Urban,Software Engineer,24017,0
71869,Female,28,Bachelors,3,34,45,74,44,4.0,0,99,Urban,Software Engineer,118636,1
71870,Female,35,Diploma,18,97,24,34,13,4.0,5,39,Urban,Manager,61306,0
71871,Other,34,Diploma,14,23,23,49,89,7.0,4,44,Urban,Manager,82066,0
71872,Male,28,Bachelors,7,28,5,59,70,6.0,6,34,Rural,Data Analyst,60085,0
71873,Male,37,Bachelors,17,52,41,32,44,5.0,4,16,Urban,Software Engineer,81625,0
71874,Male,53,High School,1,92,94,7,81,9.0,3,39,Semi-Urban,Software Engineer,99374,0
71875,Male,30,Diploma,2,85,60,82,29,2.0,3,78,Urban,ML Engineer,116098,1
71876,Male,39,Bachelors,17,65,45,73,58,8.0,1,3,Urban,ML Engineer,103348,0
71877,Male,29,Bachelors,1,2,95,76,96,6.0,3,2,Urban,Manager,147868,0
71878,Male,51,Bachelors,13,48,33,6,44,1.0,5,63,Urban,ML Engineer,63385,0
71879,Male,32,Masters,5,27,78,25,4,8.0,2,51,Urban,Software Engineer,43265,0
71880,Male,50,Bachelors,4,73,26,20,48,8.0,3,28,Semi-Urban,Data Analyst,31751,0
71881,Female,37,Masters,13,69,89,74,32,5.0,2,64,Urban,HR Executive,84700,1
71882,Male,59,High School,5,18,83,7,11,6.0,4,70,Rural,Manager,27176,0
71883,Male,56,High School,3,38,55,2,84,2.0,1,51,Urban,Data Analyst,78887,0
71884,Male,38,Bachelors,8,7,78,83,57,0.0,4,87,Semi-Urban,HR Executive,48224,1
71885,Male,38,Bachelors,4,57,38,32,80,1.0,2,47,Rural,Manager,55377,0
71886,Female,43,High School,0,30,0,75,50,8.0,5,54,Urban,HR Executive,108202,0
71887,Male,32,High School,10,50,65,15,47,4.0,5,50,Semi-Urban,ML Engineer,111219,0
71888,Male,23,Diploma,13,85,27,56,0,1.0,2,5,Urban,Data Analyst,104830,0
71889,Female,51,Diploma,15,41,35,2,68,8.0,0,36,Urban,Software Engineer,46490,0
71890,Male,49,Bachelors,18,99,81,15,64,9.0,2,51,Urban,Software Engineer,24700,1
71891,Male,46,Bachelors,18,62,66,3,91,5.0,1,16,Rural,ML Engineer,103369,0
71892,Male,59,Bachelors,1,2,12,46,79,6.0,5,13,Rural,Manager,97964,0
71893,Male,31,PhD,14,56,15,5,11,7.0,4,30,Urban,ML Engineer,71158,0
71894,Male,58,PhD,17,73,29,83,73,1.0,6,79,Rural,Data Analyst,137760,1
71895,Male,30,Bachelors,0,4,72,49,87,2.0,0,96,Urban,ML Engineer,140276,0
71896,Male,53,Diploma,6,2,17,76,41,5.0,2,36,Urban,Manager,87430,0
71897,Male,37,Bachelors,3,96,32,73,29,7.0,4,97,Semi-Urban,ML Engineer,127041,1
71898,Male,53,High School,15,90,16,39,63,7.0,3,89,Rural,HR Executive,89516,0
71899,Male,47,Masters,11,33,18,3,81,5.0,0,67,Semi-Urban,Software Engineer,90979,0
71900,Male,29,Diploma,8,28,56,3,5,7.0,7,65,Semi-Urban,HR Executive,84616,0
71901,Male,32,Diploma,12,33,31,41,23,0.0,7,86,Urban,Software Engineer,149736,0
71902,Female,36,Bachelors,8,7,41,34,82,5.0,2,37,Urban,Data Analyst,58865,0
71903,Male,55,Bachelors,13,35,92,50,19,2.0,2,13,Urban,HR Executive,93014,0
71904,Female,35,Bachelors,8,4,40,99,82,8.0,7,51,Semi-Urban,HR Executive,122810,0
71905,Male,23,Masters,15,45,38,65,52,7.0,5,44,Urban,Data Analyst,60086,0
71906,Male,52,Diploma,12,28,32,45,90,5.0,0,63,Urban,Software Engineer,114895,0
71907,Female,24,Masters,19,39,86,18,81,3.0,3,12,Urban,ML Engineer,90539,0
71908,Male,39,Bachelors,10,35,35,10,23,2.0,3,6,Urban,Manager,118051,0
71909,Male,25,Bachelors,6,52,67,18,21,3.0,7,55,Urban,ML Engineer,46264,0
71910,Female,42,Diploma,10,55,79,29,32,2.0,2,54,Urban,Software Engineer,63106,0
71911,Female,46,Diploma,18,24,64,13,56,0.0,3,69,Urban,HR Executive,115519,0
71912,Male,54,High School,16,47,74,28,54,3.0,3,64,Urban,HR Executive,136807,0
71913,Female,26,Diploma,18,22,47,24,78,9.0,5,83,Urban,Software Engineer,38890,0
71914,Female,34,Diploma,5,39,72,21,84,1.0,3,0,Semi-Urban,Software Engineer,44617,0
71915,Male,48,Diploma,10,66,57,69,33,2.0,6,67,Urban,Software Engineer,72620,1
71916,Male,42,PhD,8,77,83,67,60,1.0,6,88,Urban,HR Executive,23023,1
71917,Female,26,Diploma,8,31,35,64,37,6.0,5,51,Rural,HR Executive,61710,0
71918,Male,57,PhD,9,45,17,40,89,6.0,2,51,Urban,Manager,49424,0
71919,Female,28,High School,18,82,53,91,96,2.0,7,66,Urban,Software Engineer,59410,1
71920,Male,56,High School,2,92,33,75,61,7.0,4,87,Rural,ML Engineer,34919,1
71921,Male,24,Diploma,4,75,79,63,23,5.0,3,63,Semi-Urban,Software Engineer,51923,1
71922,Female,37,Bachelors,10,79,2,33,65,7.0,0,52,Urban,Data Analyst,51900,0
71923,Female,44,Masters,1,0,45,37,73,2.0,1,47,Urban,ML Engineer,54126,0
71924,Female,30,Diploma,2,49,95,92,7,1.0,2,11,Semi-Urban,Data Analyst,116463,1
71925,Male,31,PhD,3,64,30,21,54,5.0,5,60,Urban,Manager,145058,0
71926,Female,35,Masters,16,57,36,93,16,5.0,3,53,Urban,HR Executive,127233,0
71927,Male,52,Bachelors,4,38,45,69,63,7.0,4,50,Semi-Urban,HR Executive,26325,0
71928,Female,27,Diploma,0,44,92,14,2,5.0,3,80,Urban,Manager,101591,0
71929,Female,31,PhD,4,96,22,49,79,4.0,2,42,Urban,Manager,147283,0
71930,Male,56,Bachelors,8,93,28,91,9,0.0,7,54,Urban,Software Engineer,70244,1
71931,Male,36,High School,6,31,54,1,10,9.0,5,65,Urban,HR Executive,60714,0
71932,Female,53,Bachelors,16,12,67,98,56,8.0,2,76,Rural,Software Engineer,143714,1
71933,Male,55,Masters,17,63,38,64,0,4.0,4,18,Rural,HR Executive,57051,0
